company_name,service_category,certificate_number,found_website,email,phone,website_match_score,contact_score,final_confidence,status,notes
STEVE INTEGRATED TECHNICAL SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/9623,https://www.signalhire.com/companies/steve-integrated-technical-services-limited,,,81.43,0.0,52.93,auto_accept,
STEVE INTEGRATED TECHNICAL SERVICES LIMITED,Fabrication and Construction,NCEC/FC-C-4/7855,https://www.signalhire.com/companies/steve-integrated-technical-services-limited,,,76.43,0.0,49.68,review_needed,
STEVEN DYKE NIGERIA LTD,Non Moveable Assets,NCEC/DA-C-5/7360,https://theorg.com/org/niger-insurance-plc/org-chart/stephen-dike,sales@theorg.com,,16.96,60.0,32.02,no_match,
STILL EARTH CONSTRUCTION LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/7945,https://stillearthconstruction.com/about-us/,info@stillearth.com,+234 0201 453 6402,91.97,67.0,83.23,auto_accept,
STONEHILL (NIGERIA) LIMITED,Procurement and Supplies,NCEC/PS-C-5/9545,https://www.zoominfo.com/c/stonehill-nigeria-ltd/355250967,,,80.0,0.0,52.0,auto_accept,
STOWPOINT SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/9133,https://www.stowpoint.co.uk/about-us/,,,90.0,0.0,58.5,auto_accept,
STRANO LINE LIMITED,Services and Support,NCEC/SS-C-5/8758,https://stranoline.com/about-us.html,,,66.0,0.0,42.9,review_needed,
STREAMLINE OIL AND GAS LIMITED,Procurement and Supplies,NCEC/PS-C-5/7808,https://streamlineoilandgas.com/,info@streamlineoilandgas.com,+234 805 9900 006,87.97,98.0,91.48,auto_accept,
STREAMLINE OIL AND GAS LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/7876,https://streamlineoilandgas.com/,info@streamlineoilandgas.com,+234 805 9900 006,82.97,98.0,88.23,auto_accept,
STRICKLAND SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-4/7447,https://www.info-clipper.com/en/company/nigeria/strickland-services-limited.ngd9a6i87.html,,+234 70--------,75.29,35.0,61.19,review_needed,
STRIDES ENERGY & MARITIME LIMITED,Construction and Movable Equipment,NCEC/EC-C-3/9594,https://www.stridesenergy.com/,info@stridesenergy.com,+234 806 822 2439,68.01,87.0,74.66,review_needed,
STRIDES ENERGY & MARITIME LIMITED,Consultancy Services,NCEC/CS-C-3/9155,https://www.stridesenergy.com/,info@stridesenergy.com,+234 806 822 2439,66.35,87.0,73.58,review_needed,
STROM GLOBAL SERVICES LIMITED,Fabrication and Construction,NCEC/FC-C-5/5374,https://www.info-clipper.com/en/company/nigeria/strom-global-services-limited.ngd9a6hpe.html,,+234 81--------,74.74,35.0,60.83,review_needed,
STROM GLOBAL SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/8790,https://www.info-clipper.com/en/company/nigeria/strom-global-services-limited.ngd9a6hpe.html,,+234 81--------,74.74,35.0,60.83,review_needed,
STRONAM SOLUTIONS LIMITED,Procurement and Supplies,NCEC/PS-C-5/7918,https://www.siscertifications.com/news/stronam-solutions-limited/,,,72.83,0.0,47.34,review_needed,
STRUCTURED RESOURCE BUSINESS LIMITED,Procurement and Supplies,NCEC/PS-C-5/8501,https://structuredresource.com/,info@structuredresource.com,+234 201 700 3093,84.17,98.0,89.01,auto_accept,
SUBSEA INSPECTION SERVICES NIGERIA LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/9682,https://www.subseainspectionservices.com,subseamail@yahoo.com,+234 803 309 4583,87.05,78.0,83.88,auto_accept,
SUBSEA100 GLOBAL LIMITED,Services and Support,NCEC/SS-C-5/7558,https://subsea100.com/,info@subsea100.com,+234 706-177-0589,77.5,88.0,81.17,review_needed,
SUBSTRATA OIL AND GAS LIMITED,Services and Support,NCEC/SS-C-5/7800,https://substrataoilandgas.com/,info@substrataoilandgas.com,+234 (84) 302879,92.86,98.0,94.66,auto_accept,
SUBTERRA ENERGY RESOURCES LTD,Services and Support,NCEC/SS-C-5/7484,https://www.manpower.com.ng/company/285784/subterra-energy-resources-ltd,,,77.5,0.0,50.38,review_needed,
SUDELETTRA NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8911,http://www.senlimited.com/company.htm,info@senlimited.com,,84.17,50.0,72.21,auto_accept,
SUDELETTRA NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/8385,http://www.senlimited.com/company.htm,info@senlimited.com,,82.5,50.0,71.12,auto_accept,
SUDELETTRA NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-5/5541,http://www.senlimited.com/company.htm,info@senlimited.com,,87.5,50.0,74.38,auto_accept,
SUDELETTRA NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/9486,http://www.senlimited.com/company.htm,info@senlimited.com,,77.5,50.0,67.88,review_needed,
SUDELETTRA NIGERIA LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/9600,http://www.senlimited.com/company.htm,info@senlimited.com,,82.5,50.0,71.12,auto_accept,
SULZER PUMPS NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/8019,https://www.sulzer.com/en/shared/services/port-harcourt-service-center,,+234 84 463 734,47.5,25.0,39.62,no_match,
SUNNY-EBI MULTI SYSTEMS LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/7435,https://www.sunny-ebimultisystemsltd.com/,info@sunny-ebimultisystemsltd.com,+234 806 315 5353,65.15,96.0,75.95,review_needed,
Sunup Logistics Limited,Fabrication and Construction,NCEC/FC-C-5/7045,https://sunuplogistics.com/,info@sunuplogistics.com,+234 906 761 7963,93.93,98.0,95.35,auto_accept,
SUPANOVA ENERGY SERVICES LIMITED,Manufacturing and Related Services,NCEC/MS-C-5/6534,https://supanovaenergy.com/,info@supanovaenergy.com,+234 803 438 7599,90.6,98.0,93.19,auto_accept,
SUREVISCO ENERGY INTERNATIONAL LIMITED,Consultancy Services,NCEC/CS-C-5/7756,https://surevisco.com/?l=76306443751,info@surevisco.com,+234 8081149477,67.5,78.0,71.17,review_needed,
SURVICOM SERVICES NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/8376,http://survicom.com/pages/services.html,sales@survicom.com,014 -2017,95.0,97.0,95.7,auto_accept,
SURVIVAL SYSTEMS - WEST AFRICA NIGERIA LTD,Construction and Movable Equipment,NCEC/EC-C-5/7373,https://www.survivalsystemsinternational.com/africa/contact/,chris.woolley@ssiuk.net,+234 (0) 8106687469,51.74,77.0,60.58,no_match,
SWASS ENERGY INTERNATIONAL LTD,Fabrication and Construction,NCEC/FC-C-5/7080,https://www.sowenergy.com/about,,+2349080346052,46.56,45.0,46.01,no_match,
SWIFT RENTAL CARS LIMITED,Non Moveable Assets,NCEC/DA-C-5/8039,https://swiftrentalcars.com/,,+234) 817 223 6921,83.0,45.0,69.7,auto_accept,
SWIRE ENERGY SERVICES NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/9139,https://swirees.com/locations/sub-saharan-africa,gilberto.armando@sesenergy.com,+234 (0)7043550394,70.36,67.0,69.18,review_needed,
SYCO UNIT LIMITED,Non Moveable Assets,NCEC/DA-C-5/8177,http://companycheck.co.uk/company/07197993/SYCO-ENTERTAINMENT-LIMITED,,,25.81,0.0,16.78,no_match,
SYNERGY ENVIRONMENT EXPERT GLOBAL LIMITED,Consultancy Services,NCEC/CS-C-5/8147,https://www.info-clipper.com/en/company/nigeria/synergy-environment-expert-global-ltd.ngde33vcw.html,,+234 80--------,76.25,35.0,61.81,review_needed,
SYNERGY-SERVE SOLUTIONS CONSULTING LTD,Procurement and Supplies,NCEC/PS-C-5/9164,https://synergyserve.com/,info@synergyserve.com,+234 7089695542,66.25,88.0,73.86,review_needed,
SYSBAY LIMITED,Procurement and Supplies,NCEC/PS-C-5/7880,https://sysbayng.com/,sales@sysbayng.com,+2348060348971,85.0,86.0,85.35,auto_accept,
SYSTEMS INTELLIGENZ LIMITED,Non Moveable Assets,NCEC/DA-C-5/8798,https://www.systemsintelligenz.com/,info@systemsintelligenz.com,+234(0)2012918575,84.17,88.0,85.51,auto_accept,
SYSTEMS INTELLIGENZ LIMITED,Procurement and Supplies,NCEC/PS-C-5/7454,https://www.systemsintelligenz.com/,info@systemsintelligenz.com,+234(0)2012918575,84.17,88.0,85.51,auto_accept,
SYSTEMTECH SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/8280,https://www.systemtech-ng.com/,,,75.0,0.0,48.75,review_needed,
T-ZARNAT SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/7823,https://www.scribd.com/doc/298357884/registered-exporters-in-Nigeria-pdf,,,14.06,0.0,9.14,no_match,
TABOR ENERGY SOLUTIONS LTD,Consultancy Services,NCEC/CS-C-5/7231,https://taborenergysolutions.com/,info@taborenergysolutions.com,+234 813 658 5461,93.5,96.0,94.38,auto_accept,
TAC DALLAS VENTURES NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-5/9517,https://tacgroupng.com/about-us/,,,38.22,0.0,24.84,no_match,
TAFDAV TECHNICAL SERVICES NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8891,https://tabafrica.com/,admin@tabafrica.com,+234 (1)-212-0739,42.14,98.0,61.69,no_match,
TAG ENERGY NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/7526,https://www.tagenergygroup.net/,,,79.21,10.0,54.99,review_needed,
TAG LINES NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/8570,https://taglinesng.com/about-us/who-we-are,contact@taglinesng.com,+234-906-243-5415,94.12,97.0,95.13,auto_accept,
TAGBAS TECHNICAL (NIGERIA) LIMITED,Procurement and Supplies,NCEC/PS-C-5/8609,https://tagbas.com.ng/,info@tagbas.com.ng,+234 911 620 0095,90.0,98.0,92.8,auto_accept,
TAMEX TECHNICAL SERVICES LIMITED,Fabrication and Construction,NCEC/FC-C-5/5018,https://www.bindt.org/Buyers-Guide/Corporate-Members/Detail/?id=631,info@bindt.org,025-2026,85.0,98.0,89.55,auto_accept,
TAMPUI NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-5/8389,https://tampui.com/,info@tampui.com,+2348063300501,85.0,88.0,86.05,auto_accept,
TARI OFFSHORE MARINE LIMITED,Procurement and Supplies,NCEC/PS-C-5/9025,https://greenswiift.com/,ggt@greenswiift.com,+234 706 2208352,42.5,88.0,58.42,no_match,
Tartan Engineering Limited,Fabrication and Construction,NCEC/FC-C-5/7818,https://rocketreach.co/okonta-chukwuemeke-email_131407846,,,75.62,0.0,49.15,review_needed,
TASK SYSTEMS LIMITED,Consultancy Services,NCEC/CS-C-5/8665,https://www.tasksystems.com/,engage@tasksystems.com,+234 123 783 3843,83.64,88.0,85.17,auto_accept,
TASK SYSTEMS LIMITED,Procurement and Supplies,NCEC/PS-C-5/8669,https://www.tasksystems.com/,engage@tasksystems.com,+234 123 783 3843,83.64,88.0,85.17,auto_accept,
TEBOL ENERGY SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/9082,https://www.zoominfo.com/c/tebol-energy-services/1335021986,,,78.75,0.0,51.19,review_needed,
TECH SYSTEMS LIMITED,Non Moveable Assets,NCEC/DA-C-5/8109,https://techsystemsng.com/,,,66.85,0.0,43.45,review_needed,
TECHDAER SERVICES LIMITED,Services and Support,NCEC/SS-C-5/9179,https://techdaer.com/,admin@techdaer.com,+234 802 3290 695,95.0,97.0,95.7,auto_accept,
TechnipFMC NIGERIA LIMITED,Manufacturing and Related Services,NCEC/MS-C-2/5639,https://www.technipfmc.com/,,,78.33,0.0,50.91,review_needed,
TECHNOLOGY EDGE LIMITED,Consultancy Services,NCEC/CS-C-5/8512,http://itekedge.com/site/index.html,info@itekedge.com,+2348053131509,90.0,98.0,92.8,auto_accept,
TECHNOLOGY PARTNERS INTERNATIONAL NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/8496,https://tpigrp.com/about-us/,info@tpigrp.com,+234 8177668572,67.5,87.0,74.33,review_needed,
TECHNOVA AFRICA INTERNATIONAL LIMITED,Consultancy Services,NCEC/CS-C-5/9310,https://www.zoominfo.com/c/technova-africa-international-ltd/370480736,,,75.0,0.0,48.75,review_needed,
TECHSTONE ENERGY LIMITED,Procurement and Supplies,NCEC/PS-C-5/9114,https://www.techstoneenergy.com/,info@techstoneenergy.com,08099956999,89.0,86.0,87.95,auto_accept,
TECHSTONE ENERGY LIMITED,Non Moveable Assets,NCEC/DA-C-5/9103,https://www.techstoneenergy.com/,info@techstoneenergy.com,08099956999,89.0,86.0,87.95,auto_accept,
TECHSTONE ENERGY LIMITED,Consultancy Services,NCEC/CS-C-5/7228,https://www.techstoneenergy.com/,info@techstoneenergy.com,08099956999,89.0,86.0,87.95,auto_accept,
TECHSTONE ENERGY LIMITED,Fabrication and Construction,NCEC/FC-C-5/7117,https://www.techstoneenergy.com/,info@techstoneenergy.com,08099956999,89.0,86.0,87.95,auto_accept,
TECHTRON SYSTEMS LIMITED,Consultancy Services,NCEC/CS-C-5/7699,https://techtronsystems.org/,info@techtronsystems.org,+234 (0) 812 412 0374,71.5,86.0,76.58,review_needed,
TECO LIMITED,Manufacturing and Related Services,NCEC/MS-C-5/8682,https://www.teco.com.tw/en-us/,,,81.67,10.0,56.59,auto_accept,
TECON OIL SERVICES LIMITED,Services and Support,NCEC/SS-C-3/7506,https://www.teconoilserv.com/,info@teconoilserv.com,,94.12,60.0,82.18,auto_accept,
TEEVEEC MULTIPLE RESOURCES LTD,Non Moveable Assets,NCEC/DA-C-5/8531,https://www.sobha.com/blog/difference-between-movable-immovable-property/,,,21.29,0.0,13.84,no_match,
TEGAS ENGINEERING COMPANY LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8082,https://www.tegaseng.com/,,,73.12,0.0,47.53,review_needed,
TEGRACH NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/7816,http://tegrach-nigeria.com/index.html,contact@tegrach-nigeria.com,+234 703 915 3029,88.33,87.0,87.86,auto_accept,
TELLIGENT ENGINEERING LIMITED,Non Moveable Assets,NCEC/DA-C-5/9040,https://www.manpower.com.ng/company/290988/telligent-engineering-limited,,,76.0,0.0,49.4,review_needed,
TELMEK GLOBAL RESOURCES LIMITED,Fabrication and Construction,NCEC/FC-C-5/4393,https://telmekglobal.com/,info@telmekglobal.com,+234(0)2016310563,93.75,88.0,91.74,auto_accept,
TELMEK GLOBAL RESOURCES LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/8615,https://telmekglobal.com/,info@telmekglobal.com,+234(0)2016310563,86.25,88.0,86.86,auto_accept,
TELMEK GLOBAL RESOURCES LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/7841,https://telmekglobal.com/,info@telmekglobal.com,+234(0)2016310563,90.42,88.0,89.57,auto_accept,
TELMEK GLOBAL RESOURCES LIMITED,Consultancy Services,NCEC/CS-C-5/7623,https://telmekglobal.com/,info@telmekglobal.com,+234(0)2016310563,88.75,88.0,88.49,auto_accept,
TELMEK GLOBAL RESOURCES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7927,https://telmekglobal.com/,info@telmekglobal.com,+234(0)2016310563,88.75,88.0,88.49,auto_accept,
TEMPLATE DESIGN LIMITED,Procurement and Supplies,NCEC/PS-C-5/8992,https://tempdesignltd.com/about.html,,,80.91,0.0,52.59,auto_accept,
TENARIS GLOBAL SERVICES NIGERIA LIMITED,Manufacturing and Related Services,NCEC/MS-C-4/8930,https://www.tenaris.com/en/contact/tenaris-around-the-world,,0 3 450 036,74.17,45.0,63.96,review_needed,
TENECE PROFESSIONAL SERVICES LIMITED,Consultancy Services,NCEC/CS-C-3/7354,https://tenece.com/about-us/,,,95.0,0.0,61.75,auto_accept,
TENECE PROFESSIONAL SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7353,https://tenece.com/about-us/,,,90.0,0.0,58.5,auto_accept,
TEOSIMEK LIMITED,Procurement and Supplies,NCEC/PS-C-5/9126,https://www.teosimek.com/index.html,,+234 704 559 9218,90.0,35.0,70.75,auto_accept,
TERESOLS NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/7977,https://www.teresolsng.com/import-and-export-about-us,info@teresolsng.com,+234-819-321-2621,95.0,97.0,95.7,auto_accept,
TERRA ENERGY SERVICES NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/8601,https://terranig.com/,careers@terranig.com,0400314,86.54,88.0,87.05,auto_accept,
TES MARINE AND ENERGY SERVICES LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/7584,https://tesmarine.com.ng/,info@tesmarine.com.ng,+234 707 835 0830,86.67,87.0,86.79,auto_accept,
TES MARINE AND ENERGY SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/7765,https://tesmarine.com.ng/,info@tesmarine.com.ng,+234 707 835 0830,88.33,98.0,91.71,auto_accept,
TETHYS PLANTGERIA LIMITED,Services and Support,NCEC/SS-C-5/7198,https://www.tethys-plantgeria.com/,info@tethys-plantgeria.com,+234 84 461079,95.0,88.0,92.55,auto_accept,
TETLEY ENERGY LIMITED,Services and Support,NCEC/SS-C-5/8604,https://www.tetley.com/contact-us,gdpo@tataconsumer.com,,40.13,30.0,36.58,no_match,
TEXTRON ENGINEERING LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/9542,https://www.zoominfo.com/c/textron-engineering-ltd/1317963528,,,78.96,0.0,51.32,review_needed,
TEZINOS LIMITED,Consultancy Services,NCEC/CS-C-5/7349,https://www.scribd.com/doc/298357884/registered-exporters-in-Nigeria-pdf,,,15.2,0.0,9.88,no_match,
TEZINOS LIMITED,Fabrication and Construction,NCEC/FC-C-5/9202,https://www.scribd.com/doc/298357884/registered-exporters-in-Nigeria-pdf,,,15.2,0.0,9.88,no_match,
TGT OILFIELD SERVICES NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/8191,https://tgtoilfield.com/,enquiryfirst@senjayenergy.com,+2348062230905,76.14,66.0,72.59,review_needed,
THAMANI MULTI CONCEPT LTD,Consultancy Services,NCEC/CS-C-5/7363,https://www.manpower.com.ng/company/291783/thamani-multi-concept-ltd,,,76.43,0.0,49.68,review_needed,
THE ELLIS SYNERGY LIMITED,Procurement and Supplies,NCEC/PS-C-5/8324,https://www.theellissynergy.com/,office@theellissynergy.com,+234) 903 727 5253,88.0,98.0,91.5,auto_accept,
THE INITIATES Plc,Services and Support,NCEC/SS-C-5/7494,https://www.initiatesgroup.com/,,,87.27,0.0,56.73,auto_accept,
THE MANAGEMENT HOUSE AFRICA LIMITED,Consultancy Services,NCEC/CS-C-5/8112,https://www.themanagementhouseafrica.com/about-us/,,,88.4,0.0,57.46,auto_accept,
THEKAN SERVICES COMPANY LIMITED,Manufacturing and Related Services,NCEC/MS-C-5/9222,https://www.thekanservices.com/,,,88.33,0.0,57.41,auto_accept,
THERMOSTEEL NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/8785,https://thermosteelnigeria.com/,info@thermosteel-nigeria.com,+234 802 447 7714,90.0,78.0,85.8,auto_accept,
THOMPSON AND GRACE INVESTMENTS LIMITED,Fabrication and Construction,NCEC/FC-C-5/5341,https://www.thompsonandgrace.com/,octgsales@thompsonandgrace.com,071-0476-26,50.62,88.0,63.7,no_match,
TIGER SHIPPING AGENCIES LIMITED,Non Moveable Assets,NCEC/DA-C-5/8870,https://www.tigershipping.com/index.html,info@tigershipping.com,+234 8033001056 24,83.85,98.0,88.8,auto_accept,
TIGO CAPITAL ENERGY LIMITED,Procurement and Supplies,NCEC/PS-C-5/8014,https://www.tigocapital.com/,info@tigocapital.com,0813-779-0198,88.64,98.0,91.92,auto_accept,
TIM KELLZ GLOBAL MACHINERIES LIMITED,Procurement and Supplies,NCEC/PS-C-5/8494,https://rocketreach.co/tim-kellz-global-machineries-limited-management_b78af276c24a88d0,,,66.0,0.0,42.9,review_needed,
TIREX PETROLEUM AND ENERGY LIMITED,Consultancy Services,NCEC/CS-C-5/9268,https://tirexpe.com/,info@tirexpe.com,+234 0201 453 6402,87.86,88.0,87.91,auto_accept,
TITAN TUBULARS NIGERIA LIMITED,Manufacturing and Related Services,NCEC/MS-C-3/8878,https://titantubulars.com/about/,info@titantubulars.com,+234 903 000 6707,95.51,87.0,92.53,auto_accept,
TITAN TUBULARS NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/9641,https://titantubulars.com/about/,info@titantubulars.com,+234 903 000 6707,98.85,87.0,94.7,auto_accept,
TLC HEALTH CONSULTANTS LTD,Non Moveable Assets,NCEC/DA-C-5/8249,https://tlchms.com.ng/,,+2348023215531,35.91,45.0,39.09,no_match,
TLD LIMITED,Procurement and Supplies,NCEC/PS-C-5/8271,https://tldnig.com.ng/,tld@tldnig.com.ng,+234 8033 416 209,90.0,88.0,89.3,auto_accept,
TMCH GROUP LIMITED,Procurement and Supplies,NCEC/PS-C-3/7345,https://rocketreach.co/tmch-group-limited-profile_b46cfdfbfc5c7a5d,,,75.62,0.0,49.15,review_needed,
TMCH GROUP LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8270,https://rocketreach.co/tmch-group-limited-profile_b46cfdfbfc5c7a5d,,,75.62,0.0,49.15,review_needed,
TMCH GROUP LIMITED,Consultancy Services,NCEC/CS-C-5/8140,https://rocketreach.co/tmch-group-limited-profile_b46cfdfbfc5c7a5d,,,80.62,0.0,52.4,auto_accept,
TMCH GROUP LIMITED,Non Moveable Assets,NCEC/DA-C-5/8617,https://rocketreach.co/tmch-group-limited-profile_b46cfdfbfc5c7a5d,,,75.62,0.0,49.15,review_needed,
TMCH GROUP LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/8347,https://rocketreach.co/tmch-group-limited-profile_b46cfdfbfc5c7a5d,,,75.62,0.0,49.15,review_needed,
TMI ENGINEERING LIMITED,Consultancy Services,NCEC/CS-C-5/7840,https://www.tmieng.com/,,,72.5,0.0,47.12,review_needed,
TOMBA RESOURCES NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/7495,https://tombaresources.com/,info@tombaresources.com,+234 8053298700,90.6,98.0,93.19,auto_accept,
TOMBA RESOURCES NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-5/9390,https://tombaresources.com/,info@tombaresources.com,+234 8053298700,93.93,98.0,95.35,auto_accept,
TOMBA RESOURCES NIGERIA LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/8200,https://tombaresources.com/,info@tombaresources.com,+234 8053298700,91.43,98.0,93.73,auto_accept,
TOP ARCHIVE LIMITED,Non Moveable Assets,NCEC/DA-C-5/8851,https://www.top-archive.com/,info.tz@top-archive.com,0119622,85.0,98.0,89.55,auto_accept,
TOP-PRIVATE SECURITY SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/9118,https://topprivatesecurity.com/,info@topprivatesecurity.com,09096161025,88.33,98.0,91.71,auto_accept,
TOPBRASS INNOVATIVE LIMITED,Procurement and Supplies,NCEC/PS-C-5/8322,https://www.topbrass-inc.com/,georgegordon@topbrass-inc.com,,31.2,50.0,37.78,no_match,
TOPLINE LIMITED,Consultancy Services,NCEC/CS-C-5/9666,https://www.toplinelimited.com/,,,90.0,0.0,58.5,auto_accept,
TOPLINE LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-3/9535,https://www.toplinelimited.com/,,,90.0,0.0,58.5,auto_accept,
TOPLINE LIMITED,Services and Support,NCEC/SS-C-4/9319,https://www.toplinelimited.com/,,,90.0,0.0,58.5,auto_accept,
TOPLINE LIMITED,Construction and Movable Equipment,NCEC/EC-C-4/8343,https://www.toplinelimited.com/,,,88.33,0.0,57.41,auto_accept,
TOPSCAN INSPECTIONS LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/7324,https://topscaninspections.com/,,,86.67,0.0,56.34,auto_accept,
TORQ TECH OFFSHORE SERVICES LTD,Fabrication and Construction,NCEC/FC-C-5/8484,https://torqtech.org/project_category/construction/,,,42.93,0.0,27.9,no_match,
TOSS ENERGY & CONSULTANCY ENGINEERING LIMITED,Services and Support,NCEC/SS-C-5/8721,https://tomseyengineering.com/team,info@tomsey.com.ng,+234-1-2900903-5,47.96,67.0,54.62,no_match,
TOSUN GLOBAL VENTURE LIMITED,Fabrication and Construction,NCEC/FC-C-5/5874,https://www.tosunai.com/en/aboutus/,info@tosunai.cn,026-04-21,25.5,58.0,36.88,no_match,
TOUCHDOWN-ELITE TRAVELS LIMITED,Non Moveable Assets,NCEC/DA-C-5/7805,https://globalstartravel.com/location/nigeria-touchdown-travels/,info@globalstartravel.com,+234 181242,38.07,88.0,55.55,no_match,
TRACOVA NIGERIA LTD,Procurement and Supplies,NCEC/PS-C-5/7994,https://tracovaltd.com/,,,72.5,0.0,47.12,review_needed,
TRANOS CONTRACTING LIMITED.,Manufacturing and Related Services,NCEC/MS-C-5/4371,https://energy-utilities.com/tranos-contracting-limited-comp305487.html,,,64.84,0.0,42.15,review_needed,
TRANS-AFRIQUE LOGISTIC SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/8371,https://www.transafrique.com/services/,,,66.25,10.0,46.56,review_needed,
TRANSAL INTEGRATED SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/8143,https://www.transalintegratedservices.com/,info@transalintegratedservices.com,08033846027,62.07,98.0,74.65,review_needed,
TRANSCONT GLOBAL LIMITED,Procurement and Supplies,NCEC/PS-C-5/9360,https://www.transcontllc.com/,,,82.86,0.0,53.86,auto_accept,
TRANSITION ENERGIES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7778,https://www.eib.org/en/stories/europe-clean-energy-transition-energy-security-supply-shocks-eu,,,38.5,10.0,28.53,no_match,
TRANSPROJETS GLOBAL MARINE LIMITED,Non Moveable Assets,NCEC/DA-C-5/8052,https://www.manpower.com.ng/company/296883/transprojets-global-marine-limited,,,79.38,0.0,51.6,review_needed,
TRANSVALUE TECH LIMITED,Procurement and Supplies,NCEC/PS-C-5/9108,https://www.transvalueltd.com,,,78.2,0.0,50.83,review_needed,
TRAVEL TRIBE LIMITED,Consultancy Services,NCEC/CS-C-5/8094,https://traveltribe.ng/,,,88.64,0.0,57.62,auto_accept,
TREDIN TECHNOLOGIES LIMITED,Consultancy Services,NCEC/CS-C-5/8495,https://tredintechnologies.com/,,,84.17,0.0,54.71,auto_accept,
TRENTON - BEULISAA ENERGY TRADING COMPANY LIMITED,Procurement and Supplies,NCEC/PS-C-5/7340,https://www.nbet.com.ng/,,+234 704 666 2555,41.19,45.0,42.52,no_match,
TRETEN NETWORKS LIMITED,Consultancy Services,NCEC/CS-C-5/8362,https://tretennetworks.com/,info@tretennetworks.com,,88.93,50.0,75.3,auto_accept,
TREXM CHEMICALS NIGERIA LIMITED,Manufacturing and Related Services,NCEC/MS-C-5/7035,https://trexmchemicals.com/,enquiry@trexmchemicals.com,+234 818 131 5143,87.26,88.0,87.52,auto_accept,
TREXM ENERGY SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/7797,https://trexm.com/trexm-energy-services-limited-a-new-name-a-new-vision/,info@trexm.com,2349087890189,90.0,88.0,89.3,auto_accept,
TRIFORT INTERNATIONAL SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/9598,http://www.trifortglobal.com/,,,33.0,0.0,21.45,no_match,
TRIFORT INTERNATIONAL SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/9523,http://www.trifortglobal.com/,,,33.0,0.0,21.45,no_match,
TRILEX ENERGY LIMITED,Procurement and Supplies,NCEC/PS-C-5/9205,https://trilexenergy.com/,,,73.75,0.0,47.94,review_needed,
TRIPLE J OIL AND GAS LIMITED,Procurement and Supplies,NCEC/PS-C-5/9237,https://triplejlimited.com/,info@triplejlimited.com,+234 907 863 6414,62.1,98.0,74.66,review_needed,
